chrom	start	end	chrom2	start2	end2	count	resolution
chr11	2710000	2720000	chr11	3020000	3030000	2	10000
chr11	2710000	2720000	chr11	3030000	3040000	2	10000
chr11	2710000	2720000	chr11	3040000	3050000	1	10000
chr11	2710000	2720000	chr11	3050000	3060000	2	10000
chr11	2710000	2720000	chr11	3060000	3070000	1	10000
chr11	2710000	2720000	chr11	3070000	3080000	2	10000
chr11	2720000	2730000	chr11	2720000	2730000	663	10000
chr11	2720000	2730000	chr11	2730000	2740000	314	10000
chr11	2720000	2730000	chr11	2740000	2750000	146	10000
chr11	2720000	2730000	chr11	2750000	2760000	109	10000
chr11	2720000	2730000	chr11	2760000	2770000	74	10000
chr11	2720000	2730000	chr11	2770000	2780000	57	10000
chr11	2720000	2730000	chr11	2780000	2790000	44	10000
chr11	2720000	2730000	chr11	2790000	2800000	29	10000
chr11	2720000	2730000	chr11	2800000	2810000	27	10000
chr11	2720000	2730000	chr11	2810000	2820000	24	10000
chr11	2720000	2730000	chr11	2820000	2830000	23	10000
chr11	2720000	2730000	chr11	2830000	2840000	19	10000
chr11	2720000	2730000	chr11	2840000	2850000	16	10000
chr11	2720000	2730000	chr11	2850000	2860000	13	10000
chr11	2720000	2730000	chr11	2860000	2870000	15	10000
chr11	2720000	2730000	chr11	2870000	2880000	13	10000
chr11	2720000	2730000	chr11	2880000	2890000	9	10000
chr11	2720000	2730000	chr11	2890000	2900000	10	10000
chr11	2720000	2730000	chr11	2900000	2910000	8	10000
chr11	2720000	2730000	chr11	2910000	2920000	9	10000
chr11	2720000	2730000	chr11	2920000	2930000	7	10000
chr11	2720000	2730000	chr11	2930000	2940000	3	10000
chr11	2720000	2730000	chr11	2940000	2950000	3	10000
chr11	2720000	2730000	chr11	2950000	2960000	3	10000
chr11	2720000	2730000	chr11	2960000	2970000	2	10000
chr11	2720000	2730000	chr11	2970000	2980000	2	10000
chr11	2720000	2730000	chr11	2980000	2990000	2	10000
chr11	2720000	2730000	chr11	2990000	3000000	2	10000
chr11	2720000	2730000	chr11	3000000	3010000	2	10000
chr11	2720000	2730000	chr11	3010000	3020000	2	10000
chr11	2720000	2730000	chr11	3020000	3030000	2	10000
chr11	2720000	2730000	chr11	3030000	3040000	1	10000
chr11	2720000	2730000	chr11	3040000	3050000	1	10000
chr11	2720000	2730000	chr11	3050000	3060000	1	10000
chr11	2720000	2730000	chr11	3060000	3070000	2	10000
chr11	2720000	2730000	chr11	3070000	3080000	2	10000
chr11	2730000	2740000	chr11	2730000	2740000	817	10000
chr11	2730000	2740000	chr11	2740000	2750000	280	10000
chr11	2730000	2740000	chr11	2750000	2760000	169	10000
chr11	2730000	2740000	chr11	2760000	2770000	103	10000
chr11	2730000	2740000	chr11	2770000	2780000	59	10000
chr11	2730000	2740000	chr11	2780000	2790000	56	10000
chr11	2730000	2740000	chr11	2790000	2800000	40	10000
chr11	2730000	2740000	chr11	2800000	2810000	38	10000
chr11	2730000	2740000	chr11	2810000	2820000	31	10000
chr11	2730000	2740000	chr11	2820000	2830000	25	10000
chr11	2730000	2740000	chr11	2830000	2840000	18	10000
chr11	2730000	2740000	chr11	2840000	2850000	19	10000
chr11	2730000	2740000	chr11	2850000	2860000	17	10000
chr11	2730000	2740000	chr11	2860000	2870000	16	10000
chr11	2730000	2740000	chr11	2870000	2880000	11	10000
chr11	2730000	2740000	chr11	2880000	2890000	9	10000
chr11	2730000	2740000	chr11	2890000	2900000	11	10000
chr11	2730000	2740000	chr11	2900000	2910000	8	10000
chr11	2730000	2740000	chr11	2910000	2920000	9	10000
chr11	2730000	2740000	chr11	2920000	2930000	7	10000
chr11	2730000	2740000	chr11	2930000	2940000	3	10000
chr11	2730000	2740000	chr11	2940000	2950000	3	10000
chr11	2730000	2740000	chr11	2950000	2960000	3	10000
chr11	2730000	2740000	chr11	2960000	2970000	3	10000
chr11	2730000	2740000	chr11	2970000	2980000	3	10000
chr11	2730000	2740000	chr11	2980000	2990000	2	10000
chr11	2730000	2740000	chr11	2990000	3000000	2	10000
chr11	2730000	2740000	chr11	3000000	3010000	2	10000
chr11	2730000	2740000	chr11	3010000	3020000	2	10000
chr11	2730000	2740000	chr11	3020000	3030000	2	10000
chr11	2730000	2740000	chr11	3030000	3040000	2	10000
chr11	2730000	2740000	chr11	3040000	3050000	1	10000
chr11	2730000	2740000	chr11	3050000	3060000	1	10000
chr11	2730000	2740000	chr11	3060000	3070000	2	10000
chr11	2730000	2740000	chr11	3070000	3080000	1	10000
chr11	2740000	2750000	chr11	2740000	2750000	652	10000
chr11	2740000	2750000	chr11	2750000	2760000	268	10000
chr11	2740000	2750000	chr11	2760000	2770000	167	10000
chr11	2740000	2750000	chr11	2770000	2780000	76	10000
chr11	2740000	2750000	chr11	2780000	2790000	76	10000
chr11	2740000	2750000	chr11	2790000	2800000	47	10000
chr11	2740000	2750000	chr11	2800000	2810000	48	10000
chr11	2740000	2750000	chr11	2810000	2820000	27	10000
chr11	2740000	2750000	chr11	2820000	2830000	29	10000
chr11	2740000	2750000	chr11	2830000	2840000	21	10000
chr11	2740000	2750000	chr11	2840000	2850000	19	10000
chr11	2740000	2750000	chr11	2850000	2860000	21	10000
chr11	2740000	2750000	chr11	2860000	2870000	13	10000
chr11	2740000	2750000	chr11	2870000	2880000	13	10000
chr11	2740000	2750000	chr11	2880000	2890000	15	10000
chr11	2740000	2750000	chr11	2890000	2900000	13	10000
chr11	2740000	2750000	chr11	2900000	2910000	13	10000
chr11	2740000	2750000	chr11	2910000	2920000	9	10000
chr11	2740000	2750000	chr11	2920000	2930000	10	10000
chr11	2740000	2750000	chr11	2930000	2940000	4	10000
chr11	2740000	2750000	chr11	2940000	2950000	3	10000
chr11	2740000	2750000	chr11	2950000	2960000	3	10000
chr11	2740000	2750000	chr11	2960000	2970000	3	10000
chr11	2740000	2750000	chr11	2970000	2980000	3	10000
chr11	2740000	2750000	chr11	2980000	2990000	3	10000
chr11	2740000	2750000	chr11	2990000	3000000	3	10000
chr11	2740000	2750000	chr11	3000000	3010000	2	10000
chr11	2740000	2750000	chr11	3010000	3020000	2	10000
chr11	2740000	2750000	chr11	3020000	3030000	2	10000
chr11	2740000	2750000	chr11	3030000	3040000	2	10000
chr11	2740000	2750000	chr11	3040000	3050000	2	10000
chr11	2740000	2750000	chr11	3050000	3060000	1	10000
chr11	2740000	2750000	chr11	3060000	3070000	2	10000
chr11	2740000	2750000	chr11	3070000	3080000	2	10000
chr11	2750000	2760000	chr11	2750000	2760000	662	10000
chr11	2750000	2760000	chr11	2760000	2770000	282	10000
chr11	2750000	2760000	chr11	2770000	2780000	118	10000
chr11	2750000	2760000	chr11	2780000	2790000	106	10000
chr11	2750000	2760000	chr11	2790000	2800000	66	10000
chr11	2750000	2760000	chr11	2800000	2810000	45	10000
chr11	2750000	2760000	chr11	2810000	2820000	46	10000
chr11	2750000	2760000	chr11	2820000	2830000	38	10000
chr11	2750000	2760000	chr11	2830000	2840000	33	10000
chr11	2750000	2760000	chr11	2840000	2850000	20	10000
chr11	2750000	2760000	chr11	2850000	2860000	19	10000
chr11	2750000	2760000	chr11	2860000	2870000	18	10000
chr11	2750000	2760000	chr11	2870000	2880000	17	10000
chr11	2750000	2760000	chr11	2880000	2890000	16	10000
chr11	2750000	2760000	chr11	2890000	2900000	14	10000
chr11	2750000	2760000	chr11	2900000	2910000	11	10000
chr11	2750000	2760000	chr11	2910000	2920000	9	10000
chr11	2750000	2760000	chr11	2920000	2930000	12	10000
chr11	2750000	2760000	chr11	2930000	2940000	4	10000
chr11	2750000	2760000	chr11	2940000	2950000	4	10000
chr11	2750000	2760000	chr11	2950000	2960000	3	10000
chr11	2750000	2760000	chr11	2960000	2970000	3	10000
chr11	2750000	2760000	chr11	2970000	2980000	3	10000
chr11	2750000	2760000	chr11	2980000	2990000	2	10000
chr11	2750000	2760000	chr11	2990000	3000000	3	10000
chr11	2750000	2760000	chr11	3000000	3010000	2	10000
chr11	2750000	2760000	chr11	3010000	3020000	2	10000
chr11	2750000	2760000	chr11	3020000	3030000	2	10000
chr11	2750000	2760000	chr11	3030000	3040000	2	10000
chr11	2750000	2760000	chr11	3040000	3050000	2	10000
chr11	2750000	2760000	chr11	3050000	3060000	2	10000
chr11	2750000	2760000	chr11	3060000	3070000	2	10000
chr11	2750000	2760000	chr11	3070000	3080000	1	10000
chr11	2760000	2770000	chr11	2760000	2770000	730	10000
chr11	2760000	2770000	chr11	2770000	2780000	253	10000
chr11	2760000	2770000	chr11	2780000	2790000	151	10000
chr11	2760000	2770000	chr11	2790000	2800000	87	10000
chr11	2760000	2770000	chr11	2800000	2810000	68	10000
chr11	2760000	2770000	chr11	2810000	2820000	52	10000
chr11	2760000	2770000	chr11	2820000	2830000	43	10000
chr11	2760000	2770000	chr11	2830000	2840000	38	10000
chr11	2760000	2770000	chr11	2840000	2850000	32	10000
chr11	2760000	2770000	chr11	2850000	2860000	21	10000
chr11	2760000	2770000	chr11	2860000	2870000	23	10000
chr11	2760000	2770000	chr11	2870000	2880000	16	10000
chr11	2760000	2770000	chr11	2880000	2890000	15	10000
chr11	2760000	2770000	chr11	2890000	2900000	13	10000
chr11	2760000	2770000	chr11	2900000	2910000	13	10000
chr11	2760000	2770000	chr11	2910000	2920000	14	10000
chr11	2760000	2770000	chr11	2920000	2930000	11	10000
chr11	2760000	2770000	chr11	2930000	2940000	4	10000
chr11	2760000	2770000	chr11	2940000	2950000	3	10000
chr11	2760000	2770000	chr11	2950000	2960000	4	10000
chr11	2760000	2770000	chr11	2960000	2970000	4	10000
chr11	2760000	2770000	chr11	2970000	2980000	2	10000
chr11	2760000	2770000	chr11	2980000	2990000	3	10000
chr11	2760000	2770000	chr11	2990000	3000000	2	10000
chr11	2760000	2770000	chr11	3000000	3010000	2	10000
chr11	2760000	2770000	chr11	3010000	3020000	3	10000
chr11	2760000	2770000	chr11	3020000	3030000	2	10000
chr11	2760000	2770000	chr11	3030000	3040000	2	10000
chr11	2760000	2770000	chr11	3040000	3050000	2	10000
chr11	2760000	2770000	chr11	3050000	3060000	2	10000
chr11	2760000	2770000	chr11	3060000	3070000	2	10000
chr11	2760000	2770000	chr11	3070000	3080000	2	10000
chr11	2770000	2780000	chr11	2770000	2780000	755	10000
chr11	2770000	2780000	chr11	2780000	2790000	284	10000
chr11	2770000	2780000	chr11	2790000	2800000	165	10000
chr11	2770000	2780000	chr11	2800000	2810000	87	10000
chr11	2770000	2780000	chr11	2810000	2820000	77	10000
chr11	2770000	2780000	chr11	2820000	2830000	56	10000
chr11	2770000	2780000	chr11	2830000	2840000	45	10000
chr11	2770000	2780000	chr11	2840000	2850000	39	10000
chr11	2770000	2780000	chr11	2850000	2860000	23	10000
chr11	2770000	2780000	chr11	2860000	2870000	20	10000
chr11	2770000	2780000	chr11	2870000	2880000	22	10000
chr11	2770000	2780000	chr11	2880000	2890000	15	10000
chr11	2770000	2780000	chr11	2890000	2900000	18	10000
chr11	2770000	2780000	chr11	2900000	2910000	12	10000
chr11	2770000	2780000	chr11	2910000	2920000	15	10000
chr11	2770000	2780000	chr11	2920000	2930000	10	10000
chr11	2770000	2780000	chr11	2930000	2940000	4	10000
chr11	2770000	2780000	chr11	2940000	2950000	4	10000
chr11	2770000	2780000	chr11	2950000	2960000	4	10000
chr11	2770000	2780000	chr11	2960000	2970000	3	10000
chr11	2770000	2780000	chr11	2970000	2980000	3	10000
chr11	2770000	2780000	chr11	2980000	2990000	2	10000
chr11	2770000	2780000	chr11	2990000	3000000	3	10000
chr11	2770000	2780000	chr11	3000000	3010000	3	10000
chr11	2770000	2780000	chr11	3010000	3020000	2	10000
chr11	2770000	2780000	chr11	3020000	3030000	3	10000
chr11	2770000	2780000	chr11	3030000	3040000	2	10000
chr11	2770000	2780000	chr11	3040000	3050000	2	10000
chr11	2770000	2780000	chr11	3050000	3060000	2	10000
chr11	2770000	2780000	chr11	3060000	3070000	2	10000
chr11	2770000	2780000	chr11	3070000	3080000	2	10000
chr11	2780000	2790000	chr11	2780000	2790000	813	10000
chr11	2780000	2790000	chr11	2790000	2800000	261	10000
chr11	2780000	2790000	chr11	2800000	2810000	124	10000
chr11	2780000	2790000	chr11	2810000	2820000	91	10000
chr11	2780000	2790000	chr11	2820000	2830000	66	10000
chr11	2780000	2790000	chr11	2830000	2840000	55	10000
chr11	2780000	2790000	chr11	2840000	2850000	47	10000
chr11	2780000	2790000	chr11	2850000	2860000	27	10000
chr11	2780000	2790000	chr11	2860000	2870000	22	10000
chr11	2780000	2790000	chr11	2870000	2880000	28	10000
chr11	2780000	2790000	chr11	2880000	2890000	18	10000
chr11	2780000	2790000	chr11	2890000	2900000	16	10000
chr11	2780000	2790000	chr11	2900000	2910000	14	10000
chr11	2780000	2790000	chr11	2910000	2920000	14	10000
chr11	2780000	2790000	chr11	2920000	2930000	13	10000
chr11	2780000	2790000	chr11	2930000	2940000	4	10000
chr11	2780000	2790000	chr11	2940000	2950000	5	10000
chr11	2780000	2790000	chr11	2950000	2960000	4	10000
chr11	2780000	2790000	chr11	2960000	2970000	3	10000
chr11	2780000	2790000	chr11	2970000	2980000	3	10000
chr11	2780000	2790000	chr11	2980000	2990000	3	10000
chr11	2780000	2790000	chr11	2990000	3000000	2	10000
chr11	2780000	2790000	chr11	3000000	3010000	3	10000
chr11	2780000	2790000	chr11	3010000	3020000	2	10000
chr11	2780000	2790000	chr11	3020000	3030000	3	10000
chr11	2780000	2790000	chr11	3030000	3040000	2	10000
chr11	2780000	2790000	chr11	3040000	3050000	2	10000
chr11	2780000	2790000	chr11	3050000	3060000	2	10000
chr11	2780000	2790000	chr11	3060000	3070000	2	10000
chr11	2780000	2790000	chr11	3070000	3080000	2	10000
chr11	2790000	2800000	chr11	2790000	2800000	713	10000
chr11	2790000	2800000	chr11	2800000	2810000	233	10000
chr11	2790000	2800000	chr11	2810000	2820000	155	10000
chr11	2790000	2800000	chr11	2820000	2830000	112	10000
chr11	2790000	2800000	chr11	2830000	2840000	67	10000
chr11	2790000	2800000	chr11	2840000	2850000	41	10000
chr11	2790000	2800000	chr11	2850000	2860000	44	10000
chr11	2790000	2800000	chr11	2860000	2870000	36	10000
chr11	2790000	2800000	chr11	2870000	2880000	27	10000
chr11	2790000	2800000	chr11	2880000	2890000	26	10000
chr11	2790000	2800000	chr11	2890000	2900000	24	10000
chr11	2790000	2800000	chr11	2900000	2910000	18	10000
chr11	2790000	2800000	chr11	2910000	2920000	13	10000
chr11	2790000	2800000	chr11	2920000	2930000	16	10000
chr11	2790000	2800000	chr11	2930000	2940000	6	10000
chr11	2790000	2800000	chr11	2940000	2950000	4	10000
chr11	2790000	2800000	chr11	2950000	2960000	5	10000
chr11	2790000	2800000	chr11	2960000	2970000	3	10000
chr11	2790000	2800000	chr11	2970000	2980000	4	10000
chr11	2790000	2800000	chr11	2980000	2990000	3	10000
chr11	2790000	2800000	chr11	2990000	3000000	4	10000
chr11	2790000	2800000	chr11	3000000	3010000	2	10000
chr11	2790000	2800000	chr11	3010000	3020000	2	10000
chr11	2790000	2800000	chr11	3020000	3030000	2	10000
chr11	2790000	2800000	chr11	3030000	3040000	2	10000
chr11	2790000	2800000	chr11	3040000	3050000	2	10000
chr11	2790000	2800000	chr11	3050000	3060000	2	10000
chr11	2790000	2800000	chr11	3060000	3070000	2	10000
chr11	2790000	2800000	chr11	3070000	3080000	2	10000
chr11	2800000	2810000	chr11	2800000	2810000	660	10000
chr11	2800000	2810000	chr11	2810000	2820000	290	10000
chr11	2800000	2810000	chr11	2820000	2830000	123	10000
chr11	2800000	2810000	chr11	2830000	2840000	76	10000
chr11	2800000	2810000	chr11	2840000	2850000	67	10000
chr11	2800000	2810000	chr11	2850000	2860000	51	10000
chr11	2800000	2810000	chr11	2860000	2870000	43	10000
chr11	2800000	2810000	chr11	2870000	2880000	36	10000
chr11	2800000	2810000	chr11	2880000	2890000	23	10000
chr11	2800000	2810000	chr11	2890000	2900000	25	10000
chr11	2800000	2810000	chr11	2900000	2910000	18	10000
chr11	2800000	2810000	chr11	2910000	2920000	15	10000
chr11	2800000	2810000	chr11	2920000	2930000	17	10000
chr11	2800000	2810000	chr11	2930000	2940000	5	10000
chr11	2800000	2810000	chr11	2940000	2950000	6	10000
chr11	2800000	2810000	chr11	2950000	2960000	4	10000
chr11	2800000	2810000	chr11	2960000	2970000	4	10000
chr11	2800000	2810000	chr11	2970000	2980000	3	10000
chr11	2800000	2810000	chr11	2980000	2990000	4	10000
chr11	2800000	2810000	chr11	2990000	3000000	4	10000
chr11	2800000	2810000	chr11	3000000	3010000	4	10000
chr11	2800000	2810000	chr11	3010000	3020000	2	10000
chr11	2800000	2810000	chr11	3020000	3030000	3	10000
chr11	2800000	2810000	chr11	3030000	3040000	2	10000
chr11	2800000	2810000	chr11	3040000	3050000	2	10000
chr11	2800000	2810000	chr11	3050000	3060000	3	10000
chr11	2800000	2810000	chr11	3060000	3070000	2	10000
chr11	2800000	2810000	chr11	3070000	3080000	2	10000
chr11	2810000	2820000	chr11	2810000	2820000	762	10000
chr11	2810000	2820000	chr11	2820000	2830000	294	10000
chr11	2810000	2820000	chr11	2830000	2840000	124	10000
chr11	2810000	2820000	chr11	2840000	2850000	89	10000
chr11	2810000	2820000	chr11	2850000	2860000	59	10000
chr11	2810000	2820000	chr11	2860000	2870000	55	10000
chr11	2810000	2820000	chr11	2870000	2880000	41	10000
chr11	2810000	2820000	chr11	2880000	2890000	38	10000
chr11	2810000	2820000	chr11	2890000	2900000	26	10000
chr11	2810000	2820000	chr11	2900000	2910000	25	10000
chr11	2810000	2820000	chr11	2910000	2920000	19	10000
chr11	2810000	2820000	chr11	2920000	2930000	20	10000
chr11	2810000	2820000	chr11	2930000	2940000	7	10000
chr11	2810000	2820000	chr11	2940000	2950000	6	10000
chr11	2810000	2820000	chr11	2950000	2960000	5	10000
chr11	2810000	2820000	chr11	2960000	2970000	6	10000
chr11	2810000	2820000	chr11	2970000	2980000	4	10000
chr11	2810000	2820000	chr11	2980000	2990000	4	10000
chr11	2810000	2820000	chr11	2990000	3000000	4	10000
chr11	2810000	2820000	chr11	3000000	3010000	4	10000
chr11	2810000	2820000	chr11	3010000	3020000	3	10000
chr11	2810000	2820000	chr11	3020000	3030000	3	10000
chr11	2810000	2820000	chr11	3030000	3040000	2	10000
chr11	2810000	2820000	chr11	3040000	3050000	2	10000
chr11	2810000	2820000	chr11	3050000	3060000	2	10000
chr11	2810000	2820000	chr11	3060000	3070000	2	10000
chr11	2810000	2820000	chr11	3070000	3080000	2	10000
chr11	2820000	2830000	chr11	2820000	2830000	827	10000
chr11	2820000	2830000	chr11	2830000	2840000	225	10000
chr11	2820000	2830000	chr11	2840000	2850000	157	10000
chr11	2820000	2830000	chr11	2850000	2860000	105	10000
chr11	2820000	2830000	chr11	2860000	2870000	60	10000
chr11	2820000	2830000	chr11	2870000	2880000	48	10000
chr11	2820000	2830000	chr11	2880000	2890000	35	10000
chr11	2820000	2830000	chr11	2890000	2900000	37	10000
chr11	2820000	2830000	chr11	2900000	2910000	29	10000
chr11	2820000	2830000	chr11	2910000	2920000	28	10000
chr11	2820000	2830000	chr11	2920000	2930000	23	10000
chr11	2820000	2830000	chr11	2930000	2940000	8	10000
chr11	2820000	2830000	chr11	2940000	2950000	7	10000
chr11	2820000	2830000	chr11	2950000	2960000	6	10000
chr11	2820000	2830000	chr11	2960000	2970000	4	10000
chr11	2820000	2830000	chr11	2970000	2980000	5	10000
chr11	2820000	2830000	chr11	2980000	2990000	5	10000
chr11	2820000	2830000	chr11	2990000	3000000	4	10000
chr11	2820000	2830000	chr11	3000000	3010000	4	10000
chr11	2820000	2830000	chr11	3010000	3020000	4	10000
chr11	2820000	2830000	chr11	3020000	3030000	3	10000
chr11	2820000	2830000	chr11	3030000	3040000	3	10000
chr11	2820000	2830000	chr11	3040000	3050000	3	10000
chr11	2820000	2830000	chr11	3050000	3060000	3	10000
chr11	2820000	2830000	chr11	3060000	3070000	3	10000
chr11	2820000	2830000	chr11	3070000	3080000	3	10000
chr11	2830000	2840000	chr11	2830000	2840000	765	10000
chr11	2830000	2840000	chr11	2840000	2850000	271	10000
chr11	2830000	2840000	chr11	2850000	2860000	140	10000
chr11	2830000	2840000	chr11	2860000	2870000	110	10000
chr11	2830000	2840000	chr11	2870000	2880000	71	10000
chr11	2830000	2840000	chr11	2880000	2890000	47	10000
chr11	2830000	2840000	chr11	2890000	2900000	48	10000
chr11	2830000	2840000	chr11	2900000	2910000	33	10000
chr11	2830000	2840000	chr11	2910000	2920000	32	10000
chr11	2830000	2840000	chr11	2920000	2930000	27	10000
chr11	2830000	2840000	chr11	2930000	2940000	7	10000
chr11	2830000	2840000	chr11	2940000	2950000	7	10000
chr11	2830000	2840000	chr11	2950000	2960000	7	10000
chr11	2830000	2840000	chr11	2960000	2970000	6	10000
chr11	2830000	2840000	chr11	2970000	2980000	4	10000
chr11	2830000	2840000	chr11	2980000	2990000	5	10000
chr11	2830000	2840000	chr11	2990000	3000000	5	10000
chr11	2830000	2840000	chr11	3000000	3010000	4	10000
chr11	2830000	2840000	chr11	3010000	3020000	3	10000
chr11	2830000	2840000	chr11	3020000	3030000	3	10000
chr11	2830000	2840000	chr11	3030000	3040000	4	10000
chr11	2830000	2840000	chr11	3040000	3050000	3	10000
chr11	2830000	2840000	chr11	3050000	3060000	2	10000
chr11	2830000	2840000	chr11	3060000	3070000	3	10000
chr11	2830000	2840000	chr11	3070000	3080000	3	10000
chr11	2840000	2850000	chr11	2840000	2850000	773	10000
chr11	2840000	2850000	chr11	2850000	2860000	249	10000
chr11	2840000	2850000	chr11	2860000	2870000	132	10000
chr11	2840000	2850000	chr11	2870000	2880000	86	10000
