chrom	start	end	position	coverage	sample	gene_region
MN908947.3	1600	1800	1700	2245.79	SAMPLE_47	ORF1ab
MN908947.3	1800	2000	1900	2740.39	SAMPLE_47	ORF1ab
MN908947.3	2000	2200	2100	2302.97	SAMPLE_47	ORF1ab
MN908947.3	2200	2400	2300	2836.97	SAMPLE_47	ORF1ab
MN908947.3	2400	2600	2500	4157.83	SAMPLE_47	ORF1ab
MN908947.3	2600	2800	2700	2554.13	SAMPLE_47	ORF1ab
MN908947.3	2800	3000	2900	6069.39	SAMPLE_47	ORF1ab
MN908947.3	3000	3200	3100	5609.28	SAMPLE_47	ORF1ab
MN908947.3	3200	3400	3300	3216.39	SAMPLE_47	ORF1ab
MN908947.3	3400	3600	3500	3171.87	SAMPLE_47	ORF1ab
MN908947.3	3600	3800	3700	1712.54	SAMPLE_47	ORF1ab
MN908947.3	3800	4000	3900	3721.37	SAMPLE_47	ORF1ab
MN908947.3	4000	4200	4100	6332.51	SAMPLE_47	ORF1ab
MN908947.3	4200	4400	4300	7721.75	SAMPLE_47	ORF1ab
MN908947.3	4400	4600	4500	5198.34	SAMPLE_47	ORF1ab
MN908947.3	4600	4800	4700	4529.72	SAMPLE_47	ORF1ab
MN908947.3	4800	5000	4900	3882.99	SAMPLE_47	ORF1ab
MN908947.3	5000	5200	5100	1495.77	SAMPLE_47	ORF1ab
MN908947.3	5200	5400	5300	5270.59	SAMPLE_47	ORF1ab
MN908947.3	5400	5600	5500	6767.86	SAMPLE_47	ORF1ab
MN908947.3	5600	5800	5700	6493.4	SAMPLE_47	ORF1ab
MN908947.3	5800	6000	5900	4238.01	SAMPLE_47	ORF1ab
MN908947.3	6000	6200	6100	2788.03	SAMPLE_47	ORF1ab
MN908947.3	6200	6400	6300	11736.39	SAMPLE_47	ORF1ab
MN908947.3	6400	6600	6500	8164.94	SAMPLE_47	ORF1ab
MN908947.3	6600	6800	6700	4521.69	SAMPLE_47	ORF1ab
MN908947.3	6800	7000	6900	2193.59	SAMPLE_47	ORF1ab
MN908947.3	7000	7200	7100	3896.78	SAMPLE_47	ORF1ab
MN908947.3	7200	7400	7300	5459.11	SAMPLE_47	ORF1ab
MN908947.3	7400	7600	7500	6303.14	SAMPLE_47	ORF1ab
MN908947.3	7600	7800	7700	5745.6	SAMPLE_47	ORF1ab
MN908947.3	7800	8000	7900	5177.17	SAMPLE_47	ORF1ab
MN908947.3	8000	8200	8100	5514.96	SAMPLE_47	ORF1ab
MN908947.3	8200	8400	8300	5780.95	SAMPLE_47	ORF1ab
MN908947.3	8400	8600	8500	3631.1	SAMPLE_47	ORF1ab
MN908947.3	8600	8800	8700	3760.87	SAMPLE_47	ORF1ab
MN908947.3	8800	9000	8900	4793.21	SAMPLE_47	ORF1ab
MN908947.3	9000	9200	9100	4712.84	SAMPLE_47	ORF1ab
MN908947.3	9200	9400	9300	6953.74	SAMPLE_47	ORF1ab
MN908947.3	9400	9600	9500	10108.09	SAMPLE_47	ORF1ab
MN908947.3	9600	9800	9700	6538.01	SAMPLE_47	ORF1ab
MN908947.3	9800	10000	9900	3607.42	SAMPLE_47	ORF1ab
MN908947.3	10000	10200	10100	4604.22	SAMPLE_47	ORF1ab
MN908947.3	10200	10400	10300	3780.73	SAMPLE_47	ORF1ab
MN908947.3	10400	10600	10500	4544.21	SAMPLE_47	ORF1ab
MN908947.3	10600	10800	10700	7503.89	SAMPLE_47	ORF1ab
MN908947.3	10800	11000	10900	6306.95	SAMPLE_47	ORF1ab
MN908947.3	11000	11200	11100	7245.29	SAMPLE_47	ORF1ab
MN908947.3	11200	11400	11300	10923.7	SAMPLE_47	ORF1ab
MN908947.3	11400	11600	11500	7572.24	SAMPLE_47	ORF1ab
MN908947.3	11600	11800	11700	7499.95	SAMPLE_47	ORF1ab
MN908947.3	11800	12000	11900	5064.73	SAMPLE_47	ORF1ab
MN908947.3	12000	12200	12100	5651.61	SAMPLE_47	ORF1ab
MN908947.3	12200	12400	12300	5811.03	SAMPLE_47	ORF1ab
MN908947.3	12400	12600	12500	7293.19	SAMPLE_47	ORF1ab
MN908947.3	12600	12800	12700	7595.66	SAMPLE_47	ORF1ab
MN908947.3	12800	13000	12900	4136.58	SAMPLE_47	ORF1ab
MN908947.3	13000	13200	13100	12085.52	SAMPLE_47	ORF1ab
MN908947.3	13200	13400	13300	12473.86	SAMPLE_47	ORF1ab
MN908947.3	13400	13600	13500	4168.97	SAMPLE_47	ORF1ab
MN908947.3	13600	13800	13700	3766.71	SAMPLE_47	ORF1ab
MN908947.3	13800	14000	13900	3789.75	SAMPLE_47	ORF1ab
MN908947.3	14000	14200	14100	4246.97	SAMPLE_47	ORF1ab
MN908947.3	14200	14400	14300	4169.98	SAMPLE_47	ORF1ab
MN908947.3	14400	14600	14500	3618.82	SAMPLE_47	ORF1ab
MN908947.3	14600	14800	14700	5192.17	SAMPLE_47	ORF1ab
MN908947.3	14800	15000	14900	4511.29	SAMPLE_47	ORF1ab
MN908947.3	15000	15200	15100	1864.93	SAMPLE_47	ORF1ab
MN908947.3	15200	15400	15300	4326.54	SAMPLE_47	ORF1ab
MN908947.3	15400	15600	15500	5227.08	SAMPLE_47	ORF1ab
MN908947.3	15600	15800	15700	3816.89	SAMPLE_47	ORF1ab
MN908947.3	15800	16000	15900	5899.03	SAMPLE_47	ORF1ab
MN908947.3	16000	16200	16100	6880.02	SAMPLE_47	ORF1ab
MN908947.3	16200	16400	16300	4476.36	SAMPLE_47	ORF1ab
MN908947.3	16400	16600	16500	4510.75	SAMPLE_47	ORF1ab
MN908947.3	16600	16800	16700	4723.97	SAMPLE_47	ORF1ab
MN908947.3	16800	17000	16900	6899.34	SAMPLE_47	ORF1ab
MN908947.3	17000	17200	17100	10425.72	SAMPLE_47	ORF1ab
MN908947.3	17200	17400	17300	7266.42	SAMPLE_47	ORF1ab
MN908947.3	17400	17600	17500	4708.68	SAMPLE_47	ORF1ab
MN908947.3	17600	17800	17700	4343.18	SAMPLE_47	ORF1ab
MN908947.3	17800	18000	17900	3130.57	SAMPLE_47	ORF1ab
MN908947.3	18000	18200	18100	5111.36	SAMPLE_47	ORF1ab
MN908947.3	18200	18400	18300	5118.71	SAMPLE_47	ORF1ab
MN908947.3	18400	18600	18500	5462.53	SAMPLE_47	ORF1ab
MN908947.3	18600	18800	18700	6975.73	SAMPLE_47	ORF1ab
MN908947.3	18800	19000	18900	6751.96	SAMPLE_47	ORF1ab
MN908947.3	19000	19200	19100	3420.32	SAMPLE_47	ORF1ab
MN908947.3	19200	19400	19300	1375.91	SAMPLE_47	ORF1ab
MN908947.3	19400	19600	19500	272.61	SAMPLE_47	ORF1ab
MN908947.3	19600	19800	19700	3356.44	SAMPLE_47	ORF1ab
MN908947.3	19800	20000	19900	3347.37	SAMPLE_47	ORF1ab
MN908947.3	20000	20200	20100	1233.49	SAMPLE_47	ORF1ab
MN908947.3	20200	20400	20300	1067.21	SAMPLE_47	ORF1ab
MN908947.3	20400	20600	20500	3393.0	SAMPLE_47	ORF1ab
MN908947.3	20600	20800	20700	4146.84	SAMPLE_47	ORF1ab
MN908947.3	20800	21000	20900	5615.8	SAMPLE_47	ORF1ab
MN908947.3	21000	21200	21100	3002.87	SAMPLE_47	ORF1ab
MN908947.3	21200	21400	21300	579.64	SAMPLE_47	ORF1ab
MN908947.3	21400	21600	21500	2077.91	SAMPLE_47	ORF1ab
MN908947.3	21600	21800	21700	3716.9	SAMPLE_47	S
MN908947.3	21800	22000	21900	2522.08	SAMPLE_47	S
MN908947.3	22000	22200	22100	1927.88	SAMPLE_47	S
MN908947.3	22200	22400	22300	1341.49	SAMPLE_47	S
MN908947.3	22400	22600	22500	934.71	SAMPLE_47	S
MN908947.3	22600	22800	22700	2313.79	SAMPLE_47	S
MN908947.3	22800	23000	22900	2153.25	SAMPLE_47	S
MN908947.3	23000	23200	23100	2899.15	SAMPLE_47	S
MN908947.3	23200	23400	23300	4341.32	SAMPLE_47	S
MN908947.3	23400	23600	23500	5811.55	SAMPLE_47	S
MN908947.3	23600	23800	23700	2719.54	SAMPLE_47	S
MN908947.3	23800	24000	23900	1854.73	SAMPLE_47	S
MN908947.3	24000	24200	24100	3002.89	SAMPLE_47	S
MN908947.3	24200	24400	24300	3692.82	SAMPLE_47	S
MN908947.3	24400	24600	24500	2648.76	SAMPLE_47	S
MN908947.3	24600	24800	24700	4453.57	SAMPLE_47	S
MN908947.3	24800	25000	24900	4609.33	SAMPLE_47	S
MN908947.3	25000	25200	25100	6867.03	SAMPLE_47	S
MN908947.3	25200	25400	25300	6818.45	SAMPLE_47	S
MN908947.3	25400	25600	25500	2365.99	SAMPLE_47	ORF3a
MN908947.3	25600	25800	25700	6901.99	SAMPLE_47	ORF3a
MN908947.3	25800	26000	25900	5815.96	SAMPLE_47	ORF3a
MN908947.3	26000	26200	26100	1881.11	SAMPLE_47	ORF3a
MN908947.3	26200	26400	26300	3690.14	SAMPLE_47	E
MN908947.3	26400	26600	26500	4138.24	SAMPLE_47	intergenic
MN908947.3	26600	26800	26700	3217.94	SAMPLE_47	M
MN908947.3	26800	27000	26900	5187.31	SAMPLE_47	M
MN908947.3	27000	27200	27100	4184.1	SAMPLE_47	M
MN908947.3	27200	27400	27300	2690.0	SAMPLE_47	ORF6
MN908947.3	27400	27600	27500	2339.34	SAMPLE_47	ORF7a
MN908947.3	27600	27800	27700	775.1	SAMPLE_47	ORF7a
MN908947.3	27800	28000	27900	2800.89	SAMPLE_47	ORF8
MN908947.3	28000	28200	28100	3214.28	SAMPLE_47	ORF8
MN908947.3	28200	28400	28300	3590.76	SAMPLE_47	N
MN908947.3	28400	28600	28500	4356.73	SAMPLE_47	N
MN908947.3	28600	28800	28700	4116.59	SAMPLE_47	N
MN908947.3	28800	29000	28900	1933.74	SAMPLE_47	N
MN908947.3	29000	29200	29100	3169.85	SAMPLE_47	N
MN908947.3	29200	29400	29300	3692.06	SAMPLE_47	N
MN908947.3	29400	29600	29500	5016.7	SAMPLE_47	N
MN908947.3	29600	29800	29700	5292.1	SAMPLE_47	3'UTR
MN908947.3	29800	29903	29851	881.31	SAMPLE_47	3'UTR
MN908947.3	0	200	100	1502.23	SAMPLE_48	5'UTR
MN908947.3	200	400	300	2445.45	SAMPLE_48	ORF1ab
MN908947.3	400	600	500	2092.95	SAMPLE_48	ORF1ab
MN908947.3	600	800	700	3127.5	SAMPLE_48	ORF1ab
MN908947.3	800	1000	900	2806.19	SAMPLE_48	ORF1ab
MN908947.3	1000	1200	1100	2806.49	SAMPLE_48	ORF1ab
MN908947.3	1200	1400	1300	2259.96	SAMPLE_48	ORF1ab
MN908947.3	1400	1600	1500	725.68	SAMPLE_48	ORF1ab
MN908947.3	1600	1800	1700	1582.11	SAMPLE_48	ORF1ab
MN908947.3	1800	2000	1900	1233.91	SAMPLE_48	ORF1ab
MN908947.3	2000	2200	2100	213.27	SAMPLE_48	ORF1ab
MN908947.3	2200	2400	2300	1196.54	SAMPLE_48	ORF1ab
MN908947.3	2400	2600	2500	1286.84	SAMPLE_48	ORF1ab
MN908947.3	2600	2800	2700	138.5	SAMPLE_48	ORF1ab
MN908947.3	2800	3000	2900	2699.16	SAMPLE_48	ORF1ab
MN908947.3	3000	3200	3100	3243.31	SAMPLE_48	ORF1ab
MN908947.3	3200	3400	3300	3406.13	SAMPLE_48	ORF1ab
MN908947.3	3400	3600	3500	2583.93	SAMPLE_48	ORF1ab
MN908947.3	3600	3800	3700	717.5	SAMPLE_48	ORF1ab
MN908947.3	3800	4000	3900	1516.37	SAMPLE_48	ORF1ab
MN908947.3	4000	4200	4100	3342.97	SAMPLE_48	ORF1ab
MN908947.3	4200	4400	4300	4213.05	SAMPLE_48	ORF1ab
MN908947.3	4400	4600	4500	2494.89	SAMPLE_48	ORF1ab
MN908947.3	4600	4800	4700	2650.4	SAMPLE_48	ORF1ab
MN908947.3	4800	5000	4900	2221.86	SAMPLE_48	ORF1ab
MN908947.3	5000	5200	5100	12.02	SAMPLE_48	ORF1ab
MN908947.3	5200	5400	5300	2631.2	SAMPLE_48	ORF1ab
MN908947.3	5400	5600	5500	4160.46	SAMPLE_48	ORF1ab
MN908947.3	5600	5800	5700	5555.69	SAMPLE_48	ORF1ab
MN908947.3	5800	6000	5900	3786.62	SAMPLE_48	ORF1ab
MN908947.3	6000	6200	6100	1852.13	SAMPLE_48	ORF1ab
MN908947.3	6200	6400	6300	5563.39	SAMPLE_48	ORF1ab
MN908947.3	6400	6600	6500	4827.74	SAMPLE_48	ORF1ab
MN908947.3	6600	6800	6700	3742.99	SAMPLE_48	ORF1ab
MN908947.3	6800	7000	6900	1327.06	SAMPLE_48	ORF1ab
MN908947.3	7000	7200	7100	762.63	SAMPLE_48	ORF1ab
MN908947.3	7200	7400	7300	2225.7	SAMPLE_48	ORF1ab
MN908947.3	7400	7600	7500	5736.81	SAMPLE_48	ORF1ab
MN908947.3	7600	7800	7700	4799.72	SAMPLE_48	ORF1ab
MN908947.3	7800	8000	7900	4222.64	SAMPLE_48	ORF1ab
MN908947.3	8000	8200	8100	5256.64	SAMPLE_48	ORF1ab
MN908947.3	8200	8400	8300	4253.62	SAMPLE_48	ORF1ab
MN908947.3	8400	8600	8500	1733.36	SAMPLE_48	ORF1ab
MN908947.3	8600	8800	8700	700.56	SAMPLE_48	ORF1ab
MN908947.3	8800	9000	8900	1690.75	SAMPLE_48	ORF1ab
MN908947.3	9000	9200	9100	3652.54	SAMPLE_48	ORF1ab
MN908947.3	9200	9400	9300	2602.29	SAMPLE_48	ORF1ab
MN908947.3	9400	9600	9500	5813.27	SAMPLE_48	ORF1ab
MN908947.3	9600	9800	9700	6046.56	SAMPLE_48	ORF1ab
MN908947.3	9800	10000	9900	1602.66	SAMPLE_48	ORF1ab
MN908947.3	10000	10200	10100	2737.48	SAMPLE_48	ORF1ab
MN908947.3	10200	10400	10300	3352.32	SAMPLE_48	ORF1ab
MN908947.3	10400	10600	10500	3548.76	SAMPLE_48	ORF1ab
MN908947.3	10600	10800	10700	3982.5	SAMPLE_48	ORF1ab
MN908947.3	10800	11000	10900	2229.91	SAMPLE_48	ORF1ab
MN908947.3	11000	11200	11100	5292.67	SAMPLE_48	ORF1ab
MN908947.3	11200	11400	11300	8882.26	SAMPLE_48	ORF1ab
MN908947.3	11400	11600	11500	4438.05	SAMPLE_48	ORF1ab
MN908947.3	11600	11800	11700	5118.4	SAMPLE_48	ORF1ab
MN908947.3	11800	12000	11900	4667.08	SAMPLE_48	ORF1ab
MN908947.3	12000	12200	12100	5147.04	SAMPLE_48	ORF1ab
MN908947.3	12200	12400	12300	3998.97	SAMPLE_48	ORF1ab
MN908947.3	12400	12600	12500	6082.71	SAMPLE_48	ORF1ab
MN908947.3	12600	12800	12700	6487.03	SAMPLE_48	ORF1ab
MN908947.3	12800	13000	12900	3029.61	SAMPLE_48	ORF1ab
MN908947.3	13000	13200	13100	8376.9	SAMPLE_48	ORF1ab
MN908947.3	13200	13400	13300	7408.77	SAMPLE_48	ORF1ab
MN908947.3	13400	13600	13500	653.66	SAMPLE_48	ORF1ab
MN908947.3	13600	13800	13700	743.62	SAMPLE_48	ORF1ab
MN908947.3	13800	14000	13900	1550.32	SAMPLE_48	ORF1ab
MN908947.3	14000	14200	14100	3139.01	SAMPLE_48	ORF1ab
MN908947.3	14200	14400	14300	3706.64	SAMPLE_48	ORF1ab
MN908947.3	14400	14600	14500	3656.48	SAMPLE_48	ORF1ab
MN908947.3	14600	14800	14700	5503.77	SAMPLE_48	ORF1ab
MN908947.3	14800	15000	14900	3714.8	SAMPLE_48	ORF1ab
MN908947.3	15000	15200	15100	744.51	SAMPLE_48	ORF1ab
MN908947.3	15200	15400	15300	2017.03	SAMPLE_48	ORF1ab
MN908947.3	15400	15600	15500	3819.7	SAMPLE_48	ORF1ab
MN908947.3	15600	15800	15700	4001.84	SAMPLE_48	ORF1ab
MN908947.3	15800	16000	15900	6060.66	SAMPLE_48	ORF1ab
MN908947.3	16000	16200	16100	5997.56	SAMPLE_48	ORF1ab
MN908947.3	16200	16400	16300	1397.1	SAMPLE_48	ORF1ab
MN908947.3	16400	16600	16500	2121.39	SAMPLE_48	ORF1ab
MN908947.3	16600	16800	16700	2738.36	SAMPLE_48	ORF1ab
MN908947.3	16800	17000	16900	4371.65	SAMPLE_48	ORF1ab
MN908947.3	17000	17200	17100	8679.5	SAMPLE_48	ORF1ab
MN908947.3	17200	17400	17300	8045.69	SAMPLE_48	ORF1ab
MN908947.3	17400	17600	17500	3959.37	SAMPLE_48	ORF1ab
MN908947.3	17600	17800	17700	3321.23	SAMPLE_48	ORF1ab
MN908947.3	17800	18000	17900	2029.63	SAMPLE_48	ORF1ab
MN908947.3	18000	18200	18100	3681.87	SAMPLE_48	ORF1ab
MN908947.3	18200	18400	18300	4201.06	SAMPLE_48	ORF1ab
MN908947.3	18400	18600	18500	5003.78	SAMPLE_48	ORF1ab
MN908947.3	18600	18800	18700	6690.4	SAMPLE_48	ORF1ab
MN908947.3	18800	19000	18900	6403.6	SAMPLE_48	ORF1ab
MN908947.3	19000	19200	19100	2621.7	SAMPLE_48	ORF1ab
MN908947.3	19200	19400	19300	1081.51	SAMPLE_48	ORF1ab
MN908947.3	19400	19600	19500	160.07	SAMPLE_48	ORF1ab
MN908947.3	19600	19800	19700	1906.84	SAMPLE_48	ORF1ab
MN908947.3	19800	20000	19900	1663.35	SAMPLE_48	ORF1ab
MN908947.3	20000	20200	20100	381.8	SAMPLE_48	ORF1ab
MN908947.3	20200	20400	20300	283.08	SAMPLE_48	ORF1ab
MN908947.3	20400	20600	20500	1835.93	SAMPLE_48	ORF1ab
MN908947.3	20600	20800	20700	2457.2	SAMPLE_48	ORF1ab
MN908947.3	20800	21000	20900	5223.86	SAMPLE_48	ORF1ab
MN908947.3	21000	21200	21100	2955.05	SAMPLE_48	ORF1ab
MN908947.3	21200	21400	21300	180.55	SAMPLE_48	ORF1ab
MN908947.3	21400	21600	21500	617.4	SAMPLE_48	ORF1ab
MN908947.3	21600	21800	21700	2010.08	SAMPLE_48	S
MN908947.3	21800	22000	21900	1983.28	SAMPLE_48	S
MN908947.3	22000	22200	22100	1196.24	SAMPLE_48	S
MN908947.3	22200	22400	22300	740.62	SAMPLE_48	S
MN908947.3	22400	22600	22500	627.38	SAMPLE_48	S
MN908947.3	22600	22800	22700	2156.71	SAMPLE_48	S
MN908947.3	22800	23000	22900	1524.57	SAMPLE_48	S
MN908947.3	23000	23200	23100	2130.16	SAMPLE_48	S
MN908947.3	23200	23400	23300	4812.99	SAMPLE_48	S
MN908947.3	23400	23600	23500	5221.33	SAMPLE_48	S
MN908947.3	23600	23800	23700	1721.62	SAMPLE_48	S
MN908947.3	23800	24000	23900	911.74	SAMPLE_48	S
MN908947.3	24000	24200	24100	1683.69	SAMPLE_48	S
MN908947.3	24200	24400	24300	2080.09	SAMPLE_48	S
MN908947.3	24400	24600	24500	2061.94	SAMPLE_48	S
MN908947.3	24600	24800	24700	4365.79	SAMPLE_48	S
MN908947.3	24800	25000	24900	4892.25	SAMPLE_48	S
MN908947.3	25000	25200	25100	6734.64	SAMPLE_48	S
MN908947.3	25200	25400	25300	6122.34	SAMPLE_48	S
MN908947.3	25400	25600	25500	1920.27	SAMPLE_48	ORF3a
MN908947.3	25600	25800	25700	1606.04	SAMPLE_48	ORF3a
MN908947.3	25800	26000	25900	1086.33	SAMPLE_48	ORF3a
MN908947.3	26000	26200	26100	138.94	SAMPLE_48	ORF3a
MN908947.3	26200	26400	26300	2099.06	SAMPLE_48	E
MN908947.3	26400	26600	26500	2950.92	SAMPLE_48	intergenic
MN908947.3	26600	26800	26700	2771.34	SAMPLE_48	M
MN908947.3	26800	27000	26900	2828.51	SAMPLE_48	M
MN908947.3	27000	27200	27100	1324.56	SAMPLE_48	M
MN908947.3	27200	27400	27300	2231.84	SAMPLE_48	ORF6
MN908947.3	27400	27600	27500	1447.92	SAMPLE_48	ORF7a
MN908947.3	27600	27800	27700	22.3	SAMPLE_48	ORF7a
MN908947.3	27800	28000	27900	1782.35	SAMPLE_48	ORF8
MN908947.3	28000	28200	28100	2582.5	SAMPLE_48	ORF8
MN908947.3	28200	28400	28300	2872.87	SAMPLE_48	N
MN908947.3	28400	28600	28500	3266.13	SAMPLE_48	N
MN908947.3	28600	28800	28700	2488.86	SAMPLE_48	N
MN908947.3	28800	29000	28900	441.48	SAMPLE_48	N
MN908947.3	29000	29200	29100	1802.6	SAMPLE_48	N
MN908947.3	29200	29400	29300	2018.23	SAMPLE_48	N
MN908947.3	29400	29600	29500	1561.54	SAMPLE_48	N
MN908947.3	29600	29800	29700	2025.02	SAMPLE_48	3'UTR
MN908947.3	29800	29903	29851	454.95	SAMPLE_48	3'UTR
MN908947.3	0	200	100	1078.32	SAMPLE_45	5'UTR
MN908947.3	200	400	300	2638.19	SAMPLE_45	ORF1ab
MN908947.3	400	600	500	4566.07	SAMPLE_45	ORF1ab
MN908947.3	600	800	700	5699.09	SAMPLE_45	ORF1ab
MN908947.3	800	1000	900	3904.12	SAMPLE_45	ORF1ab
MN908947.3	1000	1200	1100	3393.89	SAMPLE_45	ORF1ab
MN908947.3	1200	1400	1300	2760.28	SAMPLE_45	ORF1ab
MN908947.3	1400	1600	1500	1063.48	SAMPLE_45	ORF1ab
MN908947.3	1600	1800	1700	2413.47	SAMPLE_45	ORF1ab
MN908947.3	1800	2000	1900	2453.05	SAMPLE_45	ORF1ab
MN908947.3	2000	2200	2100	1233.0	SAMPLE_45	ORF1ab
MN908947.3	2200	2400	2300	1940.32	SAMPLE_45	ORF1ab
MN908947.3	2400	2600	2500	2640.71	SAMPLE_45	ORF1ab
MN908947.3	2600	2800	2700	1001.11	SAMPLE_45	ORF1ab
MN908947.3	2800	3000	2900	4767.65	SAMPLE_45	ORF1ab
MN908947.3	3000	3200	3100	5142.47	SAMPLE_45	ORF1ab
MN908947.3	3200	3400	3300	3992.91	SAMPLE_45	ORF1ab
MN908947.3	3400	3600	3500	3242.05	SAMPLE_45	ORF1ab
MN908947.3	3600	3800	3700	1295.77	SAMPLE_45	ORF1ab
MN908947.3	3800	4000	3900	3398.12	SAMPLE_45	ORF1ab
MN908947.3	4000	4200	4100	6193.43	SAMPLE_45	ORF1ab
MN908947.3	4200	4400	4300	7474.23	SAMPLE_45	ORF1ab
MN908947.3	4400	4600	4500	4825.02	SAMPLE_45	ORF1ab
MN908947.3	4600	4800	4700	4568.76	SAMPLE_45	ORF1ab
MN908947.3	4800	5000	4900	4016.52	SAMPLE_45	ORF1ab
MN908947.3	5000	5200	5100	711.2	SAMPLE_45	ORF1ab
MN908947.3	5200	5400	5300	4633.89	SAMPLE_45	ORF1ab
MN908947.3	5400	5600	5500	6717.36	SAMPLE_45	ORF1ab
MN908947.3	5600	5800	5700	7628.49	SAMPLE_45	ORF1ab
MN908947.3	5800	6000	5900	4516.93	SAMPLE_45	ORF1ab
MN908947.3	6000	6200	6100	2510.35	SAMPLE_45	ORF1ab
MN908947.3	6200	6400	6300	12306.41	SAMPLE_45	ORF1ab
MN908947.3	6400	6600	6500	8278.42	SAMPLE_45	ORF1ab
MN908947.3	6600	6800	6700	4224.18	SAMPLE_45	ORF1ab
MN908947.3	6800	7000	6900	1510.78	SAMPLE_45	ORF1ab
MN908947.3	7000	7200	7100	2034.58	SAMPLE_45	ORF1ab
MN908947.3	7200	7400	7300	3901.71	SAMPLE_45	ORF1ab
MN908947.3	7400	7600	7500	7708.43	SAMPLE_45	ORF1ab
MN908947.3	7600	7800	7700	5888.58	SAMPLE_45	ORF1ab
MN908947.3	7800	8000	7900	5075.22	SAMPLE_45	ORF1ab
MN908947.3	8000	8200	8100	6754.19	SAMPLE_45	ORF1ab
MN908947.3	8200	8400	8300	5698.18	SAMPLE_45	ORF1ab
MN908947.3	8400	8600	8500	2817.52	SAMPLE_45	ORF1ab
MN908947.3	8600	8800	8700	2825.45	SAMPLE_45	ORF1ab
MN908947.3	8800	9000	8900	4122.01	SAMPLE_45	ORF1ab
MN908947.3	9000	9200	9100	5519.51	SAMPLE_45	ORF1ab
MN908947.3	9200	9400	9300	5598.63	SAMPLE_45	ORF1ab
MN908947.3	9400	9600	9500	9343.5	SAMPLE_45	ORF1ab
MN908947.3	9600	9800	9700	7219.26	SAMPLE_45	ORF1ab
MN908947.3	9800	10000	9900	2893.37	SAMPLE_45	ORF1ab
MN908947.3	10000	10200	10100	4137.6	SAMPLE_45	ORF1ab
MN908947.3	10200	10400	10300	4118.24	SAMPLE_45	ORF1ab
MN908947.3	10400	10600	10500	4495.55	SAMPLE_45	ORF1ab
MN908947.3	10600	10800	10700	7073.09	SAMPLE_45	ORF1ab
MN908947.3	10800	11000	10900	5645.74	SAMPLE_45	ORF1ab
MN908947.3	11000	11200	11100	7961.91	SAMPLE_45	ORF1ab
MN908947.3	11200	11400	11300	12064.51	SAMPLE_45	ORF1ab
MN908947.3	11400	11600	11500	7099.59	SAMPLE_45	ORF1ab
MN908947.3	11600	11800	11700	6560.66	SAMPLE_45	ORF1ab
MN908947.3	11800	12000	11900	5446.69	SAMPLE_45	ORF1ab
MN908947.3	12000	12200	12100	6715.26	SAMPLE_45	ORF1ab
MN908947.3	12200	12400	12300	6325.67	SAMPLE_45	ORF1ab
MN908947.3	12400	12600	12500	7941.21	SAMPLE_45	ORF1ab
MN908947.3	12600	12800	12700	8678.71	SAMPLE_45	ORF1ab
MN908947.3	12800	13000	12900	4452.56	SAMPLE_45	ORF1ab
MN908947.3	13000	13200	13100	10665.42	SAMPLE_45	ORF1ab
MN908947.3	13200	13400	13300	10359.43	SAMPLE_45	ORF1ab
MN908947.3	13400	13600	13500	2820.19	SAMPLE_45	ORF1ab
MN908947.3	13600	13800	13700	2357.81	SAMPLE_45	ORF1ab
MN908947.3	13800	14000	13900	3056.41	SAMPLE_45	ORF1ab
MN908947.3	14000	14200	14100	5037.38	SAMPLE_45	ORF1ab
MN908947.3	14200	14400	14300	4626.52	SAMPLE_45	ORF1ab
MN908947.3	14400	14600	14500	4234.73	SAMPLE_45	ORF1ab
MN908947.3	14600	14800	14700	6701.42	SAMPLE_45	ORF1ab
MN908947.3	14800	15000	14900	4954.13	SAMPLE_45	ORF1ab
MN908947.3	15000	15200	15100	1542.08	SAMPLE_45	ORF1ab
MN908947.3	15200	15400	15300	4268.09	SAMPLE_45	ORF1ab
MN908947.3	15400	15600	15500	5566.56	SAMPLE_45	ORF1ab
MN908947.3	15600	15800	15700	4560.69	SAMPLE_45	ORF1ab
MN908947.3	15800	16000	15900	7170.55	SAMPLE_45	ORF1ab
MN908947.3	16000	16200	16100	7599.93	SAMPLE_45	ORF1ab
MN908947.3	16200	16400	16300	3090.63	SAMPLE_45	ORF1ab
MN908947.3	16400	16600	16500	3067.07	SAMPLE_45	ORF1ab
MN908947.3	16600	16800	16700	3541.82	SAMPLE_45	ORF1ab
MN908947.3	16800	17000	16900	7019.51	SAMPLE_45	ORF1ab
MN908947.3	17000	17200	17100	11671.95	SAMPLE_45	ORF1ab
MN908947.3	17200	17400	17300	8948.8	SAMPLE_45	ORF1ab
MN908947.3	17400	17600	17500	5256.53	SAMPLE_45	ORF1ab
MN908947.3	17600	17800	17700	5021.15	SAMPLE_45	ORF1ab
MN908947.3	17800	18000	17900	3700.42	SAMPLE_45	ORF1ab
MN908947.3	18000	18200	18100	5493.61	SAMPLE_45	ORF1ab
MN908947.3	18200	18400	18300	5655.65	SAMPLE_45	ORF1ab
MN908947.3	18400	18600	18500	6714.17	SAMPLE_45	ORF1ab
MN908947.3	18600	18800	18700	8205.32	SAMPLE_45	ORF1ab
MN908947.3	18800	19000	18900	7898.91	SAMPLE_45	ORF1ab
MN908947.3	19000	19200	19100	3774.04	SAMPLE_45	ORF1ab
