sample	chrom	start	end	log2	baf	copy_number	segment	label
TUMOUR_B	chr2	24320000	24340000	0.159	0.42	2	bin	
TUMOUR_B	chr2	24340000	24360000	0.109	0.523	2	bin	
TUMOUR_B	chr2	24360000	24380000	-0.127	0.474	2	bin	
TUMOUR_B	chr2	24380000	24400000	0.244	0.526	2	bin	
TUMOUR_B	chr2	24400000	24420000	-0.081	0.499	2	bin	
TUMOUR_B	chr2	24420000	24440000	0.234	0.526	2	bin	
TUMOUR_B	chr2	24440000	24460000	-0.228	0.489	2	bin	
TUMOUR_B	chr2	24460000	24480000	-0.024	0.529	2	bin	
TUMOUR_B	chr2	24480000	24500000	0.128	0.521	2	bin	
TUMOUR_B	chr2	24500000	24520000	0.042	0.488	2	bin	
TUMOUR_B	chr2	24520000	24540000	0.09	0.449	2	bin	
TUMOUR_B	chr2	24540000	24560000	-0.013	0.466	2	bin	
TUMOUR_B	chr2	24560000	24580000	-0.012	0.5	2	bin	
TUMOUR_B	chr2	24580000	24600000	0.09	0.465	2	bin	
TUMOUR_B	chr2	24600000	24620000	0.439	0.538	2	bin	
TUMOUR_B	chr2	24620000	24640000	-0.178	0.502	2	bin	
TUMOUR_B	chr2	24640000	24660000	-0.079	0.535	2	bin	
TUMOUR_B	chr2	24660000	24680000	-0.061	0.511	2	bin	
TUMOUR_B	chr2	24680000	24700000	-0.026	0.518	2	bin	
TUMOUR_B	chr2	24700000	24720000	-0.006	0.524	2	bin	
TUMOUR_B	chr2	24720000	24740000	-0.046	0.491	2	bin	
TUMOUR_B	chr2	24740000	24760000	0.117	0.483	2	bin	
TUMOUR_B	chr2	24760000	24780000	0.028	0.503	2	bin	
TUMOUR_B	chr2	24780000	24800000	-0.213	0.502	2	bin	
TUMOUR_B	chr2	24800000	24820000	0.117	0.432	2	bin	
TUMOUR_B	chr2	24820000	24840000	-0.265	0.491	2	bin	
TUMOUR_B	chr2	24840000	24860000	-0.02	0.526	2	bin	
TUMOUR_B	chr2	24860000	24880000	-0.137	0.463	2	bin	
TUMOUR_B	chr2	24880000	24900000	-0.021	0.473	2	bin	
TUMOUR_B	chr2	24900000	24920000	0.03	0.479	2	bin	
TUMOUR_B	chr2	24920000	24940000	-0.02	0.563	2	bin	
TUMOUR_B	chr2	24940000	24960000	0.006	0.508	2	bin	
TUMOUR_B	chr2	24960000	24980000	-0.008	0.483	2	bin	
TUMOUR_B	chr2	24980000	25000000	0.126	0.512	2	bin	
TUMOUR_B	chr2	25000000	25020000	0.144	0.471	2	bin	
TUMOUR_B	chr2	25020000	25040000	-0.028	0.483	2	bin	
TUMOUR_B	chr2	25040000	25060000	-0.101	0.462	2	bin	
TUMOUR_B	chr2	25060000	25080000	-0.026	0.558	2	bin	
TUMOUR_B	chr2	25080000	25100000	-0.098	0.523	2	bin	
TUMOUR_B	chr2	25100000	25120000	0.045	0.48	2	bin	
TUMOUR_B	chr2	25120000	25140000	-0.011	0.507	2	bin	
TUMOUR_B	chr2	25140000	25160000	-0.208	0.447	2	bin	
TUMOUR_B	chr2	25160000	25180000	0.066	0.509	2	bin	
TUMOUR_B	chr2	25180000	25200000	-0.066	0.429	2	bin	
TUMOUR_B	chr2	25200000	25220000	0.185	0.59	2	bin	
TUMOUR_B	chr2	25220000	25240000	0.023	0.495	2	bin	
TUMOUR_B	chr2	25240000	25260000	-0.058	0.489	2	bin	
TUMOUR_B	chr2	25260000	25280000	0.212	0.529	2	bin	
TUMOUR_B	chr2	25280000	25300000	0.216	0.411	2	bin	
TUMOUR_B	chr2	25300000	25320000	0.102	0.495	2	bin	
TUMOUR_B	chr2	25320000	25340000	-0.069	0.5	2	bin	
TUMOUR_B	chr2	25340000	25360000	-0.052	0.515	2	bin	
TUMOUR_B	chr2	25360000	25380000	-0.158	0.491	2	bin	
TUMOUR_B	chr2	25380000	25400000	-0.023	0.516	2	bin	
TUMOUR_B	chr2	25400000	25420000	-0.081	0.484	2	bin	
TUMOUR_B	chr2	25420000	25440000	0.031	0.514	2	bin	
TUMOUR_B	chr2	25440000	25460000	0.104	0.525	2	bin	
TUMOUR_B	chr2	25460000	25480000	-0.165	0.506	2	bin	
TUMOUR_B	chr2	25480000	25500000	0.072	0.537	2	bin	
TUMOUR_B	chr2	25500000	25520000	0.068	0.484	2	bin	
TUMOUR_B	chr2	25520000	25540000	-0.061	0.513	2	bin	
TUMOUR_B	chr2	25540000	25560000	-0.116	0.545	2	bin	
TUMOUR_B	chr2	25560000	25580000	0.054	0.46	2	bin	
TUMOUR_B	chr2	25580000	25600000	-0.091	0.49	2	bin	
TUMOUR_B	chr2	25600000	25620000	-0.107	0.42	2	bin	
TUMOUR_B	chr2	25620000	25640000	-0.14	0.504	2	bin	
TUMOUR_B	chr2	25640000	25660000	0.128	0.538	2	bin	
TUMOUR_B	chr2	25660000	25680000	-0.006	0.498	2	bin	
TUMOUR_B	chr2	25680000	25700000	-0.041	0.478	2	bin	
TUMOUR_B	chr2	25700000	25720000	-0.004	0.503	2	bin	
TUMOUR_B	chr2	25720000	25740000	-0.025	0.489	2	bin	
TUMOUR_B	chr2	25740000	25760000	0.082	0.427	2	bin	
TUMOUR_B	chr2	25760000	25780000	-0.161	0.52	2	bin	
TUMOUR_B	chr2	25780000	25800000	0.127	0.552	2	bin	
TUMOUR_B	chr2	25800000	25820000	-0.271	0.491	2	bin	
TUMOUR_B	chr2	25820000	25840000	-0.015	0.566	2	bin	
TUMOUR_B	chr2	25840000	25860000	0.037	0.474	2	bin	
TUMOUR_B	chr2	25860000	25880000	-0.014	0.468	2	bin	
TUMOUR_B	chr2	25880000	25900000	-0.027	0.556	2	bin	
TUMOUR_B	chr2	25900000	25920000	0.099	0.473	2	bin	
TUMOUR_B	chr2	25920000	25940000	-0.142	0.482	2	bin	
TUMOUR_B	chr2	25940000	25960000	-0.006	0.542	2	bin	
TUMOUR_B	chr2	25960000	25980000	0.15	0.523	2	bin	
TUMOUR_B	chr2	25980000	26000000	-0.218	0.467	2	bin	
TUMOUR_B	chr2	26000000	26020000	-0.055	0.502	2	bin	
TUMOUR_B	chr2	26020000	26040000	-0.196	0.53	2	bin	
TUMOUR_B	chr2	26040000	26060000	0.089	0.474	2	bin	
TUMOUR_B	chr2	26060000	26080000	0.124	0.474	2	bin	
TUMOUR_B	chr2	26080000	26100000	-0.149	0.482	2	bin	
TUMOUR_B	chr2	26100000	26120000	-0.234	0.447	2	bin	
TUMOUR_B	chr2	26120000	26140000	-0.067	0.499	2	bin	
TUMOUR_B	chr2	26140000	26160000	-0.035	0.537	2	bin	
TUMOUR_B	chr2	26160000	26180000	-0.267	0.537	2	bin	
TUMOUR_B	chr2	26180000	26200000	-0.022	0.5	2	bin	
TUMOUR_B	chr2	26200000	26220000	0.036	0.477	2	bin	
TUMOUR_B	chr2	26220000	26240000	0.1	0.534	2	bin	
TUMOUR_B	chr2	26240000	26260000	0.02	0.589	2	bin	
TUMOUR_B	chr2	26260000	26280000	0.03	0.518	2	bin	
TUMOUR_B	chr2	26280000	26300000	-0.035	0.476	2	bin	
TUMOUR_B	chr2	26300000	26320000	0.039	0.558	2	bin	
TUMOUR_B	chr2	26320000	26340000	0.013	0.569	2	bin	
TUMOUR_B	chr2	26340000	26360000	-0.131	0.47	2	bin	
TUMOUR_B	chr2	26360000	26380000	-0.003	0.478	2	bin	
TUMOUR_B	chr2	26380000	26400000	-0.082	0.532	2	bin	
TUMOUR_B	chr2	26400000	26420000	0.013	0.463	2	bin	
TUMOUR_B	chr2	26420000	26440000	0.011	0.452	2	bin	
TUMOUR_B	chr2	26440000	26460000	0.081	0.487	2	bin	
TUMOUR_B	chr2	26460000	26480000	0.006	0.535	2	bin	
TUMOUR_B	chr2	26480000	26500000	-0.073	0.523	2	bin	
TUMOUR_B	chr2	26500000	26520000	-0.032	0.525	2	bin	
TUMOUR_B	chr2	26520000	26540000	-0.128	0.495	2	bin	
TUMOUR_B	chr2	26540000	26560000	0.069	0.52	2	bin	
TUMOUR_B	chr2	26560000	26580000	-0.198	0.536	2	bin	
TUMOUR_B	chr2	26580000	26600000	0.005	0.499	2	bin	
TUMOUR_B	chr2	26600000	26620000	-0.048	0.503	2	bin	
TUMOUR_B	chr2	26620000	26640000	0.184	0.523	2	bin	
TUMOUR_B	chr2	26640000	26660000	-0.025	0.538	2	bin	
TUMOUR_B	chr2	26660000	26680000	-0.138	0.502	2	bin	
TUMOUR_B	chr2	26680000	26700000	0.108	0.521	2	bin	
TUMOUR_B	chr2	26700000	26720000	-0.034	0.418	2	bin	
TUMOUR_B	chr2	26720000	26740000	-0.26	0.442	2	bin	
TUMOUR_B	chr2	26740000	26760000	0.052	0.582	2	bin	
TUMOUR_B	chr2	26760000	26780000	0.047	0.461	2	bin	
TUMOUR_B	chr2	26780000	26800000	-0.107	0.443	2	bin	
TUMOUR_B	chr2	26800000	26820000	-0.06	0.499	2	bin	
TUMOUR_B	chr2	26820000	26840000	0.079	0.497	2	bin	
TUMOUR_B	chr2	26840000	26860000	0.07	0.472	2	bin	
TUMOUR_B	chr2	26860000	26880000	-0.14	0.531	2	bin	
TUMOUR_B	chr2	26880000	26900000	0.015	0.516	2	bin	
TUMOUR_B	chr2	26900000	26920000	-0.047	0.528	2	bin	
TUMOUR_B	chr2	26920000	26940000	-0.055	0.454	2	bin	
TUMOUR_B	chr2	26940000	26960000	-0.165	0.464	2	bin	
TUMOUR_B	chr2	26960000	26980000	-0.133	0.475	2	bin	
TUMOUR_B	chr2	26980000	27000000	0.006	0.521	2	bin	
TUMOUR_B	chr2	27000000	27020000	-0.185	0.539	2	bin	
TUMOUR_B	chr2	27020000	27040000	-0.238	0.482	2	bin	
TUMOUR_B	chr2	27040000	27060000	0.078	0.472	2	bin	
TUMOUR_B	chr2	27060000	27080000	-0.123	0.517	2	bin	
TUMOUR_B	chr2	27080000	27100000	0.022	0.543	2	bin	
TUMOUR_B	chr2	27100000	27120000	-0.162	0.537	2	bin	
TUMOUR_B	chr2	27120000	27140000	-0.066	0.466	2	bin	
TUMOUR_B	chr2	27140000	27160000	-0.053	0.454	2	bin	
TUMOUR_B	chr2	27160000	27180000	-0.02	0.458	2	bin	
TUMOUR_B	chr2	27180000	27200000	0.178	0.483	2	bin	
TUMOUR_B	chr2	27200000	27220000	0.045	0.489	2	bin	
TUMOUR_B	chr2	27220000	27240000	0.029	0.484	2	bin	
TUMOUR_B	chr2	27240000	27260000	0.097	0.501	2	bin	
TUMOUR_B	chr2	27260000	27280000	-0.091	0.542	2	bin	
TUMOUR_B	chr2	27280000	27300000	0.028	0.507	2	bin	
TUMOUR_B	chr2	27300000	27320000	-0.028	0.532	2	bin	
TUMOUR_B	chr2	27320000	27340000	-0.054	0.512	2	bin	
TUMOUR_B	chr2	27340000	27360000	0.019	0.552	2	bin	
TUMOUR_B	chr2	27360000	27380000	-0.162	0.437	2	bin	
TUMOUR_B	chr2	27380000	27400000	-0.149	0.47	2	bin	
TUMOUR_B	chr2	27400000	27420000	-0.097	0.499	2	bin	
TUMOUR_B	chr2	27420000	27440000	-0.022	0.472	2	bin	
TUMOUR_B	chr2	27440000	27460000	-0.049	0.484	2	bin	
TUMOUR_B	chr2	27460000	27480000	-0.03	0.497	2	bin	
TUMOUR_B	chr2	27480000	27500000	-0.082	0.514	2	bin	
TUMOUR_B	chr2	27500000	27520000	0.014	0.508	2	bin	
TUMOUR_B	chr2	27520000	27540000	-0.054	0.465	2	bin	
TUMOUR_B	chr2	27540000	27560000	0.292	0.501	2	bin	
TUMOUR_B	chr2	27560000	27580000	0.064	0.547	2	bin	
TUMOUR_B	chr2	27580000	27600000	0.076	0.479	2	bin	
TUMOUR_B	chr2	27600000	27620000	0.178	0.432	2	bin	
TUMOUR_B	chr2	27620000	27640000	0.011	0.526	2	bin	
TUMOUR_B	chr2	27640000	27660000	-0.087	0.514	2	bin	
TUMOUR_B	chr2	27660000	27680000	0.147	0.494	2	bin	
TUMOUR_B	chr2	27680000	27700000	0.077	0.465	2	bin	
TUMOUR_B	chr2	27700000	27720000	0.028	0.487	2	bin	
TUMOUR_B	chr2	27720000	27740000	-0.163	0.503	2	bin	
TUMOUR_B	chr2	27740000	27760000	0.02	0.484	2	bin	
TUMOUR_B	chr2	27760000	27780000	0.077	0.532	2	bin	
TUMOUR_B	chr2	27780000	27800000	-0.014	0.526	2	bin	
TUMOUR_B	chr2	27800000	27820000	0.115	0.483	2	bin	
TUMOUR_B	chr2	27820000	27840000	-0.029	0.543	2	bin	
TUMOUR_B	chr2	27840000	27860000	-0.063	0.489	2	bin	
TUMOUR_B	chr2	27860000	27880000	0.185	0.493	2	bin	
TUMOUR_B	chr2	27880000	27900000	-0.156	0.494	2	bin	
TUMOUR_B	chr2	27900000	27920000	0.005	0.526	2	bin	
TUMOUR_B	chr2	27920000	27940000	-0.159	0.46	2	bin	
TUMOUR_B	chr2	27940000	27960000	0.162	0.479	2	bin	
TUMOUR_B	chr2	27960000	27980000	0.159	0.475	2	bin	
TUMOUR_B	chr2	27980000	28000000	-0.044	0.477	2	bin	
TUMOUR_B	chr2	28000000	28020000	0.039	0.565	2	bin	
TUMOUR_B	chr2	28020000	28040000	-0.027	0.512	2	bin	
TUMOUR_B	chr2	28040000	28060000	-0.052	0.547	2	bin	
TUMOUR_B	chr2	28060000	28080000	-0.104	0.508	2	bin	
TUMOUR_B	chr2	28080000	28100000	-0.163	0.533	2	bin	
TUMOUR_B	chr2	28100000	28120000	-0.029	0.537	2	bin	
TUMOUR_B	chr2	28120000	28140000	-0.021	0.527	2	bin	
TUMOUR_B	chr2	28140000	28160000	0.13	0.505	2	bin	
TUMOUR_B	chr2	28160000	28180000	0.122	0.473	2	bin	
TUMOUR_B	chr2	28180000	28200000	0.051	0.495	2	bin	
TUMOUR_B	chr2	28200000	28220000	-0.127	0.495	2	bin	
TUMOUR_B	chr2	28220000	28240000	-0.153	0.449	2	bin	
TUMOUR_B	chr2	28240000	28260000	0.053	0.464	2	bin	
TUMOUR_B	chr2	28260000	28280000	-0.054	0.518	2	bin	
TUMOUR_B	chr2	28280000	28300000	-0.114	0.518	2	bin	
TUMOUR_B	chr2	28300000	28320000	-0.274	0.533	2	bin	
TUMOUR_B	chr2	28320000	28340000	0.14	0.526	2	bin	
TUMOUR_B	chr2	28340000	28360000	-0.114	0.493	2	bin	
TUMOUR_B	chr2	28360000	28380000	-0.05	0.515	2	bin	
TUMOUR_B	chr2	28380000	28400000	0.17	0.54	2	bin	
TUMOUR_B	chr2	28400000	28420000	-0.035	0.521	2	bin	
TUMOUR_B	chr2	28420000	28440000	0.017	0.53	2	bin	
TUMOUR_B	chr2	28440000	28460000	-0.135	0.476	2	bin	
TUMOUR_B	chr2	28460000	28480000	-0.051	0.536	2	bin	
TUMOUR_B	chr2	28480000	28500000	-0.225	0.516	2	bin	
TUMOUR_B	chr2	28500000	28520000	0.106	0.488	2	bin	
TUMOUR_B	chr2	28520000	28540000	-0.022	0.533	2	bin	
TUMOUR_B	chr2	28540000	28560000	0.149	0.446	2	bin	
TUMOUR_B	chr2	28560000	28580000	0.353	0.436	2	bin	
TUMOUR_B	chr2	28580000	28600000	0.065	0.488	2	bin	
TUMOUR_B	chr2	28600000	28620000	0.164	0.517	2	bin	
TUMOUR_B	chr2	28620000	28640000	0.072	0.48	2	bin	
TUMOUR_B	chr2	28640000	28660000	0.203	0.453	2	bin	
TUMOUR_B	chr2	28660000	28680000	-0.16	0.483	2	bin	
TUMOUR_B	chr2	28680000	28700000	-0.005	0.49	2	bin	
TUMOUR_B	chr2	28700000	28720000	0.249	0.504	2	bin	
TUMOUR_B	chr2	28720000	28740000	-0.102	0.47	2	bin	
TUMOUR_B	chr2	28740000	28760000	-0.021	0.502	2	bin	
TUMOUR_B	chr2	28760000	28780000	-0.117	0.454	2	bin	
TUMOUR_B	chr2	28780000	28800000	-0.061	0.472	2	bin	
TUMOUR_B	chr2	28800000	28820000	-0.011	0.534	2	bin	
TUMOUR_B	chr2	28820000	28840000	0.025	0.558	2	bin	
TUMOUR_B	chr2	28840000	28860000	-0.136	0.522	2	bin	
TUMOUR_B	chr2	28860000	28880000	0.082	0.507	2	bin	
TUMOUR_B	chr2	28880000	28900000	0.037	0.521	2	bin	
TUMOUR_B	chr2	28900000	28920000	0.119	0.494	2	bin	
TUMOUR_B	chr2	28920000	28940000	-0.136	0.493	2	bin	
TUMOUR_B	chr2	28940000	28960000	-0.15	0.492	2	bin	
TUMOUR_B	chr2	28960000	28980000	-0.132	0.513	2	bin	
TUMOUR_B	chr2	28980000	29000000	-0.002	0.515	2	bin	
TUMOUR_B	chr2	29000000	29020000	-0.055	0.534	2	bin	
TUMOUR_B	chr2	29020000	29040000	-0.305	0.479	2	bin	
TUMOUR_B	chr2	29040000	29060000	0.008	0.572	2	bin	
TUMOUR_B	chr2	29060000	29080000	0.017	0.52	2	bin	
TUMOUR_B	chr2	29080000	29100000	0.075	0.496	2	bin	
TUMOUR_B	chr2	29100000	29120000	-0.185	0.426	2	bin	
TUMOUR_B	chr2	29120000	29140000	-0.096	0.544	2	bin	
TUMOUR_B	chr2	29140000	29160000	0.016	0.516	2	bin	
TUMOUR_B	chr2	29160000	29180000	0.004	0.477	2	bin	
TUMOUR_B	chr2	29180000	29200000	0.289	0.515	2	bin	
TUMOUR_B	chr2	29200000	29220000	-0.029	0.529	2	bin	
TUMOUR_B	chr2	29220000	29240000	0.094	0.447	2	bin	
TUMOUR_B	chr2	29240000	29260000	0.308	0.562	2	bin	
TUMOUR_B	chr2	29260000	29280000	-0.094	0.475	2	bin	
TUMOUR_B	chr2	29280000	29300000	-0.05	0.532	2	bin	
TUMOUR_B	chr2	29300000	29320000	0.091	0.546	2	bin	
TUMOUR_B	chr2	29320000	29340000	0.267	0.483	2	bin	
TUMOUR_B	chr2	29340000	29360000	-0.059	0.511	2	bin	
TUMOUR_B	chr2	29360000	29380000	-0.082	0.487	2	bin	
TUMOUR_B	chr2	29380000	29400000	0.171	0.482	2	bin	
TUMOUR_B	chr2	29400000	29420000	0.02	0.488	2	bin	
TUMOUR_B	chr2	29420000	29440000	-0.111	0.48	2	bin	
TUMOUR_B	chr2	29440000	29460000	0.096	0.533	2	bin	
TUMOUR_B	chr2	29460000	29480000	-0.253	0.464	2	bin	
TUMOUR_B	chr2	29480000	29500000	-0.031	0.463	2	bin	
TUMOUR_B	chr2	29500000	29520000	-0.037	0.514	2	bin	
TUMOUR_B	chr2	29520000	29540000	0.271	0.5	2	bin	
TUMOUR_B	chr2	29540000	29560000	0.166	0.533	2	bin	
TUMOUR_B	chr2	29560000	29580000	-0.076	0.511	2	bin	
TUMOUR_B	chr2	29580000	29600000	-0.034	0.437	2	bin	
TUMOUR_B	chr2	29600000	29620000	-0.037	0.447	2	bin	
TUMOUR_B	chr2	29620000	29640000	-0.047	0.427	2	bin	
TUMOUR_B	chr2	29640000	29660000	0.173	0.471	2	bin	
TUMOUR_B	chr2	29660000	29680000	-0.031	0.439	2	bin	
TUMOUR_B	chr2	29680000	29700000	-0.082	0.501	2	bin	
TUMOUR_B	chr2	29700000	29720000	0.119	0.544	2	bin	
TUMOUR_B	chr2	29720000	29740000	-0.085	0.532	2	bin	
TUMOUR_B	chr2	29740000	29760000	-0.003	0.497	2	bin	
TUMOUR_B	chr2	29760000	29780000	0.127	0.536	2	bin	
TUMOUR_B	chr2	29780000	29800000	-0.009	0.389	2	bin	
TUMOUR_B	chr2	29800000	29820000	0.178	0.448	2	bin	
TUMOUR_B	chr2	29820000	29840000	0.153	0.431	2	bin	
TUMOUR_B	chr2	29840000	29860000	0.239	0.519	2	bin	
TUMOUR_B	chr2	29860000	29880000	0.028	0.56	2	bin	
TUMOUR_B	chr2	29880000	29900000	-0.164	0.441	2	bin	
TUMOUR_B	chr2	29900000	29920000	0.099	0.527	2	bin	
TUMOUR_B	chr2	29920000	29940000	0.041	0.509	2	bin	
TUMOUR_B	chr2	29940000	29960000	0.045	0.543	2	bin	
TUMOUR_B	chr2	29960000	29980000	-0.008	0.503	2	bin	
TUMOUR_B	chr2	29980000	30000000	0.071	0.529	2	bin	
TUMOUR_B	chr2	30000000	30020000	-0.117	0.472	2	bin	
TUMOUR_B	chr2	30020000	30040000	-0.109	0.51	2	bin	
TUMOUR_B	chr2	30040000	30060000	-0.02	0.449	2	bin	
TUMOUR_B	chr2	30060000	30080000	0.071	0.469	2	bin	
TUMOUR_B	chr2	30080000	30100000	0.05	0.505	2	bin	
TUMOUR_B	chr2	30100000	30120000	0.001	0.515	2	bin	
TUMOUR_B	chr2	30120000	30140000	0.049	0.468	2	bin	
TUMOUR_B	chr2	30140000	30160000	-0.121	0.467	2	bin	
TUMOUR_B	chr2	30160000	30180000	-0.252	0.481	2	bin	
TUMOUR_B	chr2	30180000	30200000	0.185	0.499	2	bin	
TUMOUR_B	chr2	30200000	30220000	0.047	0.49	2	bin	
TUMOUR_B	chr2	30220000	30240000	-0.057	0.567	2	bin	
TUMOUR_B	chr2	30240000	30260000	0.22	0.578	2	bin	
TUMOUR_B	chr2	30260000	30280000	-0.097	0.449	2	bin	
TUMOUR_B	chr2	30280000	30300000	-0.115	0.557	2	bin	
TUMOUR_B	chr2	30300000	30320000	-0.122	0.533	2	bin	
TUMOUR_B	chr2	30320000	30340000	0.032	0.446	2	bin	
TUMOUR_B	chr2	30340000	30360000	0.021	0.529	2	bin	
TUMOUR_B	chr2	30360000	30380000	0.02	0.537	2	bin	
TUMOUR_B	chr2	30380000	30400000	-0.089	0.525	2	bin	
TUMOUR_B	chr2	30400000	30420000	-0.083	0.487	2	bin	
TUMOUR_B	chr2	30420000	30440000	-0.005	0.488	2	bin	
TUMOUR_B	chr2	30440000	30460000	0.035	0.52	2	bin	
TUMOUR_B	chr2	30460000	30480000	-0.061	0.519	2	bin	
TUMOUR_B	chr2	30480000	30500000	0.025	0.52	2	bin	
TUMOUR_B	chr2	30500000	30520000	0.022	0.565	2	bin	
TUMOUR_B	chr2	30520000	30540000	-0.052	0.47	2	bin	
TUMOUR_B	chr2	30540000	30560000	0.188	0.474	2	bin	
TUMOUR_B	chr2	30560000	30580000	0.306	0.576	2	bin	
TUMOUR_B	chr2	30580000	30600000	-0.001	0.482	2	bin	
TUMOUR_B	chr2	30600000	30620000	-0.207	0.536	2	bin	
TUMOUR_B	chr2	30620000	30640000	-0.023	0.471	2	bin	
TUMOUR_B	chr2	30640000	30660000	0.044	0.444	2	bin	
TUMOUR_B	chr2	30660000	30680000	-0.065	0.576	2	bin	
TUMOUR_B	chr2	30680000	30700000	0.13	0.523	2	bin	
TUMOUR_B	chr2	30700000	30720000	-0.218	0.504	2	bin	
TUMOUR_B	chr2	30720000	30740000	0.065	0.437	2	bin	
TUMOUR_B	chr2	30740000	30760000	0.018	0.52	2	bin	
TUMOUR_B	chr2	30760000	30780000	-0.256	0.492	2	bin	
TUMOUR_B	chr2	30780000	30800000	-0.05	0.503	2	bin	
TUMOUR_B	chr2	30800000	30820000	-0.165	0.513	2	bin	
TUMOUR_B	chr2	30820000	30840000	-0.003	0.476	2	bin	
TUMOUR_B	chr2	30840000	30860000	-0.171	0.488	2	bin	
TUMOUR_B	chr2	30860000	30880000	-0.011	0.493	2	bin	
TUMOUR_B	chr2	30880000	30900000	-0.095	0.489	2	bin	
TUMOUR_B	chr2	30900000	30920000	0.05	0.467	2	bin	
TUMOUR_B	chr2	30920000	30940000	0.01	0.473	2	bin	
TUMOUR_B	chr2	30940000	30960000	0.21	0.562	2	bin	
TUMOUR_B	chr2	30960000	30980000	0.065	0.466	2	bin	
TUMOUR_B	chr2	30980000	31000000	0.195	0.504	2	bin	
TUMOUR_B	chr2	31000000	31020000	-0.152	0.535	2	bin	
TUMOUR_B	chr2	31020000	31040000	0.055	0.439	2	bin	
TUMOUR_B	chr2	31040000	31060000	0.087	0.447	2	bin	
TUMOUR_B	chr2	31060000	31080000	-0.048	0.504	2	bin	
TUMOUR_B	chr2	31080000	31100000	-0.163	0.555	2	bin	
TUMOUR_B	chr2	31100000	31120000	0.132	0.45	2	bin	
TUMOUR_B	chr2	31120000	31140000	0.242	0.526	2	bin	
TUMOUR_B	chr2	31140000	31160000	0.127	0.479	2	bin	
TUMOUR_B	chr2	31160000	31180000	-0.121	0.526	2	bin	
TUMOUR_B	chr2	31180000	31200000	-0.33	0.464	2	bin	
TUMOUR_B	chr2	31200000	31220000	-0.108	0.509	2	bin	
TUMOUR_B	chr2	31220000	31240000	0.043	0.506	2	bin	
TUMOUR_B	chr2	31240000	31260000	-0.128	0.437	2	bin	
TUMOUR_B	chr2	31260000	31280000	-0.039	0.494	2	bin	
TUMOUR_B	chr2	31280000	31300000	-0.057	0.463	2	bin	
TUMOUR_B	chr2	31300000	31320000	0.028	0.467	2	bin	
TUMOUR_B	chr2	31320000	31340000	-0.031	0.435	2	bin	
TUMOUR_B	chr2	31340000	31360000	-0.232	0.565	2	bin	
TUMOUR_B	chr2	31360000	31380000	-0.143	0.516	2	bin	
TUMOUR_B	chr2	31380000	31400000	-0.098	0.49	2	bin	
TUMOUR_B	chr2	31400000	31420000	-0.133	0.527	2	bin	
TUMOUR_B	chr2	31420000	31440000	-0.227	0.497	2	bin	
TUMOUR_B	chr2	31440000	31460000	0.073	0.505	2	bin	
TUMOUR_B	chr2	31460000	31480000	-0.089	0.48	2	bin	
TUMOUR_B	chr2	31480000	31500000	0.031	0.504	2	bin	
TUMOUR_B	chr2	31500000	31520000	-0.004	0.543	2	bin	
TUMOUR_B	chr2	31520000	31540000	-0.06	0.486	2	bin	
TUMOUR_B	chr2	31540000	31560000	-0.054	0.487	2	bin	
TUMOUR_B	chr2	31560000	31580000	-0.066	0.504	2	bin	
TUMOUR_B	chr2	31580000	31600000	-0.258	0.454	2	bin	
TUMOUR_B	chr2	31600000	31620000	0.051	0.475	2	bin	
TUMOUR_B	chr2	31620000	31640000	0.074	0.545	2	bin	
TUMOUR_B	chr2	31640000	31660000	0.002	0.509	2	bin	
TUMOUR_B	chr2	31660000	31680000	0.021	0.51	2	bin	
TUMOUR_B	chr2	31680000	31700000	-0.01	0.482	2	bin	
TUMOUR_B	chr2	31700000	31720000	0.199	0.509	2	bin	
TUMOUR_B	chr2	31720000	31740000	0.228	0.494	2	bin	
TUMOUR_B	chr2	31740000	31760000	0.061	0.488	2	bin	
TUMOUR_B	chr2	31760000	31780000	0.139	0.513	2	bin	
TUMOUR_B	chr2	31780000	31800000	0.235	0.537	2	bin	
TUMOUR_B	chr2	31800000	31820000	-0.064	0.49	2	bin	
TUMOUR_B	chr2	31820000	31840000	0.08	0.48	2	bin	
TUMOUR_B	chr2	31840000	31860000	-0.01	0.491	2	bin	
TUMOUR_B	chr2	31860000	31880000	-0.034	0.459	2	bin	
TUMOUR_B	chr2	31880000	31900000	0.036	0.501	2	bin	
TUMOUR_B	chr2	31900000	31920000	0.019	0.544	2	bin	
TUMOUR_B	chr2	31920000	31940000	-0.253	0.513	2	bin	
TUMOUR_B	chr2	31940000	31960000	-0.026	0.462	2	bin	
TUMOUR_B	chr2	31960000	31980000	0.073	0.503	2	bin	
TUMOUR_B	chr2	31980000	32000000	0.212	0.55	2	bin	
TUMOUR_B	chr2	32000000	32020000	0.057	0.524	2	bin	
TUMOUR_B	chr2	32020000	32040000	0.058	0.516	2	bin	
TUMOUR_B	chr2	32040000	32060000	0.019	0.518	2	bin	
TUMOUR_B	chr2	32060000	32080000	-0.093	0.505	2	bin	
TUMOUR_B	chr2	32080000	32100000	0.012	0.488	2	bin	
TUMOUR_B	chr2	32100000	32120000	-0.188	0.539	2	bin	
TUMOUR_B	chr2	32120000	32140000	-0.114	0.456	2	bin	
TUMOUR_B	chr2	32140000	32160000	0.024	0.512	2	bin	
TUMOUR_B	chr2	32160000	32180000	0.022	0.51	2	bin	
